Name:ID¶Signifier¶Statement¶Source
Rule1063¶"A water boundary may be adopted"¶"An existing water boundary may be adopted when the margin of the water body has moved as a result of accretion only if all of the following are true:
|- none of the boundary points that is included in any of the non-primary parcel boundaries is connected to a boundary point that is included in a boundary defining a primary parcel that underlies the non-primary parcel
|- two or more boundary points that is included in any of the non-primary parcel boundaries are connected to two or more permanent reference marks."¶"Cadastral Survey Rules 2021: Inferred from r 51(2)(e); Inferred from r 51(2)(f); Inferred from r 89(g)(i)"
Rule1836¶"Derivation of inaccurately determined class C non-primary parcel boundary"¶"A class C boundary for a non-primary parcel must be considered a non-primary parcel boundary that is inaccurately determined if all of the following are true:
|- none of the boundary points that is included in any of the non-primary parcel boundaries is connected to a boundary point that is included in a boundary defining a primary parcel that underlies the non-primary parcel
|- two or more boundary points that is included in any of the non-primary parcel boundaries are connected to two or more cadastral survey network marks."¶"Cadastral Survey Rules 2021: Inferred from r 53(2)(c); Inferred from r 89(g)(i)"
Rule1839¶"Derivation of point connected to point"¶"A point must be considered a point connected to another point only if at least one series of vectors connects the point and the other point."¶"Inferred from Cadastral Survey Rules 2021"
Rule1405¶"Derivation of referenced boundary mark"¶"A boundary mark must be considered a referenced boundary mark if the boundary mark is included in a boundary that defines a parcel being surveyed."¶"Cadastral Survey Rules 2021: r 31(b)"
Rule1404¶"Derivation of referenced boundary point"¶"A boundary point must be considered a referenced boundary point if all of the following are true:
|- the boundary point is defined by survey 
|- the boundary point is included in a primary parcel boundary that is not a water or irregular boundary."¶"Cadastral Survey Rules 2021: r 31(a)"
Rule1495¶"Derivation of referenced by"¶"A point must be considered a point referenced by a permanent reference mark only if at least one series of vectors connects the point and the permanent reference mark."¶"Inferred from Cadastral Survey Rules 2021: https://jira.linz.govt.nz/browse/BRC-173"
Rule1406¶"Derivation of referenced height-limited boundary point"¶"A new boundary point must be considered a referenced height-limited boundary point if the boundary point is included in a height limited boundary that defines a primary parcel."¶"Cadastral Survey Rules 2021: r 31(c)"
Rule1435¶"Derivation of right area non-primary parcel"¶"Only a right area that is in the common marine and coastal area may be a right area that is a category of non-primary parcel"¶"Cadastral Survey Rules 2021: sch 2, definition of \"Non-primary parcel\""
Rule1837¶"Derivation rule for parcel defined by boundary"¶"A parcel must be considered a parcel defined by a boundary if the boundary is one of the boundaries enclosing the space occupied by the parcel."¶"Cadastral Survey Rules 2021: Part 5 subpart 2"
Rule1332¶"Derivation Rule: Boundary coincides boundary"¶"A boundary must be considered a boundary coincident with another boundary if the boundary is intended to lie exactly on top of the other boundary."¶"Cadastral Survey Rules 2021: r 100(b); r 101(e); r 105(2)(c); r 110(2); r 110(6); r 111(1); r 35(1)(g); r 46(3); r 46(4); r 51(2)(a); r 51(4); r 52(1); r 53(2)(a); r 61(3); r 67; r 85(b); r 89(f)(i)"
Rule1354¶"Derivation Rule: Boundary intersects boundary"¶"A boundary must be considered a boundary that intersects another boundary if the boundaries consist of the same boundary point."¶"Cadastral Survey Rules 2021: r 110(2); r 110(6); r 111(1); r 30; r 51(2)(a); r 51(4); r 52(1); r 53(2)(a); r 68(2); r 69(1); r 69(2)"
Rule1399¶"Destroyed or not found survey mark"¶"A record of survey must identify whether a survey mark is any of the following:
|- searched for and not found
|- destroyed."¶"Cadastral Survey Rules 2021: r 80(7)"
Rule1243¶"Disturbed boundary mark removed 1"¶"A disturbed survey mark may be driven below the surface if the survey mark is categorized only as a boundary mark."¶"Cadastral Survey Rules 2021: r 37(1)"
Rule1027¶"Disturbed boundary mark removed 2"¶"A disturbed survey mark may be removed if the survey mark is categorized only as a boundary mark."¶"Cadastral Survey Rules 2021: r 37(1)"
Rule1297¶"Disturbed survey mark"¶"A survey mark must be considered a new survey mark the same survey mark type as the old survey mark if the survey mark is a disturbed survey mark."¶"Cadastral Survey Rules 2021: r 37(3)"
Rule1376¶"Easement or covenant accuracy between boundary point and adopted CSNM"¶"The accuracy [relative] between a boundary point that is included in a non-primary parcel boundary and an adopted cadastral survey network mark must not exceed 0.60 m horizontal if all of the following are true:
|- the boundary point is not a class D boundary point
|- the non-primary parcel is an easement parcel or a covenant parcel
|- the non-primary parcel boundary is inaccurately determined."¶"Cadastral Survey Rules 2021: r 53(2)(f)"
Rule1375¶"Easement or covenant connected by vectors to CSNM"¶"A boundary point that is included in a non-primary parcel boundary must be connected to a cadastral survey network mark if all of the following are true:
|- the boundary point is not a class D boundary point
|- the non-primary parcel is an easement parcel or a covenant parcel
|- the non-primary parcel boundary is inaccurately determined."¶"Cadastral Survey Rules 2021: r 53(2)(e)"
Rule1038¶"Existing boundary defining new large rural parcel being accepted"¶"An existing boundary that defines a new large rural parcel may be an accepted boundary only if any other new parcel defined by the boundary is a new large rural parcel."¶"Cadastral Survey Rules 2021: r 15(4)"
Rule1061¶"Existing irregular boundary on a new primary parcel"¶"A new primary parcel may be defined by an existing irregular boundary only if any of the following are true:
|- the irregular boundary is an accepted boundary
|- the primary parcel is a majority successor parcel
|- the primary parcel is a large rural parcel
|- the irregular boundary was previously a water boundary."¶"Cadastral Survey Rules 2021: r 9(3)"
Rule1352¶"Existing irregular boundary on a parcel"¶"An existing irregular boundary that defines a new primary parcel must be converted to right-line boundaries."¶"Cadastral Survey Rules 2021: r 9(3)"
Rule1308¶"Existing survey mark name"¶"The mark name of an existing survey mark that is not unique in a CSD may be made unique only by adding a unique numeric identifier within round brackets before the CSD number."¶"Cadastral Survey Rules 2021: r 80(3)"
Rule1257¶"Existing unit and lease boundaries accepted"¶"The boundaries of an existing unit parcel may be accepted only if all of the following are true:
|- the existing parcel is included in an approved CSD
|- no change is made to any parcel boundary
|- no change is made to the record of title of the parcel."¶"Cadastral Survey Rules 2021: r 58(1); r 58(2)"
Rule1266¶"Existing unit and lease boundaries accepted 2"¶"The boundaries of an existing company lease parcel may be accepted only if all of the following are true:
|- the existing parcel is included in an approved CSD
|- no change is made to any parcel boundary
|- no change is made to the record of title of the parcel."¶"Cadastral Survey Rules 2021: r 58(1); r 58(2)"
Rule1267¶"Existing unit and lease boundaries accepted 3"¶"The boundaries of an existing cross lease parcel may be accepted only if all of the following are true:
|- the existing parcel is included in an approved CSD
|- no change is made to any parcel boundary
|- no change is made to the record of title of the parcel."¶"Cadastral Survey Rules 2021: r 58(1); r 58(2)"
Rule1258¶"Existing unit and lease boundary parcel appellation"¶"The existing parcel appellation of all of the following must be retained if the boundaries of the parcel are accepted:
|- an existing unit parcel
|- an existing company lease parcel 
|- an existing cross lease parcel."¶"Cadastral Survey Rules 2021: r 58(3)"
Rule1102¶"Font size for text"¶"The font size for an appellation and area must be significantly larger than the font size used for vectors, dimensions, descriptions, and survey mark information."¶"Cadastral Survey Rules 2021: sch 7(4)"
Rule1065¶"Former water boundary"¶"An existing water boundary for which the margin of the water body has moved by processes other than accretion or erosion must be adopted as an irregular boundary or converted to one or more right-line boundaries."¶"Cadastral Survey Rules 2021: r 10(3)"
Rule1071¶"Height limited boundary 1"¶"A height limited boundary must be a surface that is mathematically described if any boundary point that is included in the boundary has a reduced level."¶"Cadastral Survey Rules 2021: r 12(2)(a)"
Rule1074¶"Height limited boundary 2"¶"A height limited boundary must be a surface of a water body or the bed of a water body if no boundary point that is included in the boundary has a reduced level."¶"Cadastral Survey Rules 2021: r 12(2)(b)"
Rule1249¶"Height limited boundary point referenced to PRM"¶"A referenced height-limited boundary point must be referenced by a permanent reference mark that has a reduced level."¶"Cadastral Survey Rules 2021: r 31(c); r 34"
Rule1280¶"Height limited boundary points on unit development"¶"The reduced levels in a unit title development must be expressed in terms of the previously deposited CSD for that unit title development."¶"Cadastral Survey Rules 2021: r 62(1)"
Rule1281¶"Height limited boundary points on unit development 2"¶"A vertical control mark that is less than or equal to 1,000 m from a new height limited boundary point in a unit title development must be provided with a reduced level in terms of the unit title development if all of the following are true:
|- there is at least one vertical control mark less than or equal to 1,000 m from the boundary point
|- an unofficial datum is used in a cadastral survey for the unit title development."¶"Cadastral Survey Rules 2021: r 62(2)"
Rule1293¶"Height limited boundary points on unit development 3"¶"A vertical control mark that is more than 1,000 m from a new height limited boundary point in a unit title development must be provided with a reduced level in terms of a unit title development if all of the following are true:
|- there are no vertical control marks that are less than or equal to 1,000 m from the boundary point
|- an unofficial datum is used in a cadastral survey for the unit title development."¶"Cadastral Survey Rules 2021: r 62(2)"
Rule1125¶"Horizontal accuracy between adopted Cadastral Survey Network Mark and non-boundary mark 1"¶"The accuracy [relative] between an adopted cadastral survey network mark and each non-boundary mark must not exceed 0.025 + (0.00015 * the horizontal distance between the adopted cadastral survey network mark and the non-boundary mark)."¶"Cadastral Survey Rules 2021: r 20(1)"
Rule1127¶"Horizontal accuracy between adopted Cadastral Survey Network Mark and non-boundary mark 2"¶"The accuracy [relative] between an adopted cadastral survey network mark and each non-boundary mark must not exceed 0.2 m horizontal."¶"Cadastral Survey Rules 2021: r 20(1)"
Rule1126¶"Horizontal accuracy between non-boundary marks 1"¶"The accuracy [relative] between a non-boundary mark and each other non-boundary mark must not exceed 0.025 + (0.00005 * the horizontal distance between the non-boundary marks)."¶"Cadastral Survey Rules 2021: r 19(1)"
Rule1302¶"Horizontal accuracy between non-boundary marks 2"¶"The accuracy [relative] between a non-boundary mark and each other non-boundary mark must not exceed 0.2 m horizontal."¶"Cadastral Survey Rules 2021: r 19(1)"
Rule1407¶"Horizontal Class A accuracy of boundary referencing"¶"A class A boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class A boundary point and each non-boundary mark that is less than or equal to 150 m from the class A boundary point does not exceed 0.03 m horizontal."¶"Cadastral Survey Rules 2021: r 21"
Rule1409¶"Horizontal Class B accuracy of boundary referencing"¶"A class B boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class B boundary point and each non-boundary mark that is less than or equal to 500 m from the class B boundary point does not exceed 0.20 m horizontal."¶"Cadastral Survey Rules 2021: r 21"
Rule1411¶"Horizontal Class C accuracy of boundary referencing"¶"A class C boundary point that is a referenced point must be considered an accurately defined boundary point only if the accuracy [relative] between the class C boundary point and each non-boundary mark that is less than or equal to 1000 m from the class C boundary point does not exceed 0.60 m horizontal."¶"Cadastral Survey Rules 2021: r 21"
Rule1483¶"Horizontal connection for non-primary parcels over water 1"¶"A boundary point that is included in a non-primary parcel boundary must be connected by at least one vector to a cadastral survey network mark if the underlying parcel is a common marine and coastal area."¶"Cadastral Survey Rules 2021: r 70(2)"
Rule1484¶"Horizontal connection for non-primary parcels over water 2"¶"An accuracy [relative] between a boundary point that is included in a non-primary parcel boundary and an adopted cadastral survey network mark must not exceed 0.60 m horizontal if the underlying parcel is a common marine and coastal area."¶"Cadastral Survey Rules 2021: r 70(2)"
Rule1057¶"Horizontal extent of a primary parcel"¶"The horizontal extent of a primary parcel must be defined by only the following:
|- a right-line boundary
|- an arc boundary
|- a water or irregular boundary."¶"Cadastral Survey Rules 2021: r 38(1)"
Rule1035¶"Horizontal extent of non-primary parcel"¶"The horizontal extent of a non-primary parcel must be defined by only the following:
|- a right-line boundary
|- an arc boundary
|- a water or irregular boundary 
|- a permanent structure boundary."¶"Cadastral Survey Rules 2021: r 46(1)"
Rule1400¶"Impracticable to mark boundary point record"¶"A record of survey must identify a boundary point as impracticable to mark if it is impracticable to mark the boundary point."¶"Cadastral Survey Rules 2021: r 80(6)"
Rule1310¶"Information in Record of Survey 1"¶"A record of survey must include all of the following:
|- a survey diagram
|- a list of all CSDs used in the cadastral survey
|- the identity of any parcel that is to be extinguished
|- the dataset description
|- a statement of certification from the cadastral surveyor."¶"Cadastral Survey Rules 2021: r 76(a); r 76(b); r 76(d); r 76(e); r 76(g)"
Rule1311¶"Information in Record of Survey 2"¶"A record of survey must include the land district of each CSD used in the cadastral survey if the CSD number of each CSD is not unique."¶"Cadastral Survey Rules 2021: r 76(b)"
Rule1312¶"Information in Record of Survey 3"¶"A record of survey must include the date the cadastral survey was completed if a field measurement is made in the cadastral survey."¶"Cadastral Survey Rules 2021: r 76(c)"
Rule1313¶"Information in Record of Survey 4"¶"A record of survey must include all of the following on every sheet of the record of survey:
|- the CSD number
|- the sheet number
|- the total number of sheets in the record of survey."¶"Cadastral Survey Rules 2021: r 76(f)"
Rule1255¶"Irregular boundary not converted"¶"An existing irregular boundary need not be converted to right-line boundaries if the parcels defined by the boundary are non-primary parcels."¶"Cadastral Survey Rules 2021: r 46(6)"
Rule1254¶"Irregular non-primary parcel boundary"¶"A non-primary parcel boundary must be an irregular boundary if the boundary coincides with an irregular boundary that defines a movable marginal strip or defines an esplanade strip."¶"Cadastral Survey Rules 2021: r 46(5)"
Rule1048¶"Labeling a balance parcel in a CSD"¶"A parcel ID of a balance parcel in a CSD must consist of the prefix \"Part\" added to the parcel ID of the existing parcel that is extinguished when the balance parcel is created."¶"Cadastral Survey Rules 2021: r 42(2)(a); https://jira.linz.govt.nz/browse/STEPBR-147"
Rule1047¶"Labeling a new parcel of land"¶"A parcel ID of a new parcel in a CSD must consist of the following components in the listed sequence:
|- a parcel type component
|- a unique parcel identifier
|- the CSD number
|if the parcel is not any of the following:
|- a new parcel described as a Maori freehold land
|- a balance parcel
|- a residue parcel."¶"Cadastral Survey Rules 2021: r 42(1)"
Rule1397¶"Labeling a proposed unit formerly created in a CSD"¶"The parcel ID of a proposed unit created under a previous legislation must be retained."¶"Cadastral Survey Rules 2021: r 42(3)"
Rule1049¶"Labeling a residue parcel in a CSD"¶"A parcel ID of a residue parcel in a CSD must consist of the prefix \"Part\" added to the parcel ID of the existing parcel if the other portion of the existing parcel has been described as any of the following:
|- the bed of a lake
|- the bed of a river
|- part of the common marine and coastal area."¶"Cadastral Survey Rules 2021: r 42(2)(b); r 42(4)"
Rule1042¶"Labelling a new parcel of Maori land"¶"A parcel ID for a new parcel described as a Maori freehold land in a CSD must consist of the following components in the listed sequence:
|- a block name or an alternative legal description confirmed by the Maori Land Court
|- a unique parcel identifier or an alternative legal description confirmed by the Maori Land Court
|- the CSD number."¶"Cadastral Survey Rules 2021: r 44"
Rule1448¶"Land value and water or irregular boundaries"¶"A water or irregular boundary that is not an accepted boundary must have its position determined to a level of accuracy [positional] that takes into account for each parcel that is defined by the boundary all of the following:
|- the value of the land
|- the intensity of the land use."¶"Cadastral Survey Rules 2021: r 29(2)(e); r 29(3)"
Rule1101¶"Line styles"¶"The styles and widths in table 9 of Schedule 7 of RCS 2020 must be used for lines in a diagram plan. When a line serves more than one purpose, a style higher up the table takes precedence over a style below it. The width of a thick line must be at least twice the width of a thin line."¶"Cadastral Survey Rules 2021: sch 7(3)"
Rule1417¶"Minimum PRMs in a cadastral survey"¶"A cadastral survey must include at least 3 permanent reference marks for which any of the following is true:
|- the permanent reference mark is not more than 150 m from a referenced point that is a class A boundary point
|- the permanent reference mark is not more than 500 m from a referenced point that is a class B boundary point
|- the permanent reference mark is not more than 1000m from a referenced point that is a class C boundary point."¶"Cadastral Survey Rules 2021: r 32(2); r 51(2)(g); r 70(1)"
Rule1174¶"Minimum width of a new primary parcel with class A boundaries"¶"A new primary parcel must be greater than or equal to 0.1 m wide if all of the following are true:
|- the boundaries that define the primary parcel are class A boundaries
|- the primary parcel is not a balance parcel 
|- the primary parcel is not a residue parcel."¶"Cadastral Survey Rules 2021: r 40(1)(a); r 40(2)"
Rule1391¶"Minimum width of a new primary parcel with class B, C or D boundaries"¶"A new primary parcel must be greater than or equal to 0.2 m wide if all of the following are true:
|- the boundaries that define the primary parcel are not class A boundaries
|- the primary parcel is not a balance parcel 
|- the primary parcel is not a residue parcel."¶"Cadastral Survey Rules 2021: r 40(1)(b); r 40(2)"
Rule1446¶"Movement of water body margin and water or irregular boundaries"¶"A water or irregular boundary that is not an accepted boundary must have its position determined to a level of accuracy [positional] that allows for the potential for the boundary to move or become permanent as a result of movement of the margin of a water body that adjoins the boundary."¶"Cadastral Survey Rules 2021: r 29(2)(c); r 29(3)"
Rule1402¶"Naming a point"¶"A new point in a CSD that is not marked must have a point name that consists of the following components in the listed sequence:
|- the abbreviation 'UNMK'
|- a unique alphanumeric identifier
|- the CSD number."¶"Cadastral Survey Rules 2021: r 80(2)"
Rule1054¶"Naming a survey mark"¶"A new survey mark in a CSD must have a mark name that consists of the following components in the listed sequence:
|- an abbreviation describing the physical mark type
|- a unique alphanumeric identifier
|- the CSD number."¶"Cadastral Survey Rules 2021: r 80(2)"
Rule1241¶"New boundary mark physical properties 1"¶"A new boundary mark must be one of the following if practicable:
|- a wooden peg that is chamfered at the top and has a minimum width of 45 mm and is at least 3000 square mm in cross-section
|- a type of peg that is not a wooden peg and is clearly labelled as a boundary mark
|- a post
|- a mark in a post which is clearly labelled as a boundary mark."¶"Cadastral Survey Rules 2021: r 36(1)(a); r 36(1)(b); r 36(1)(c); r 36(1)(d)"
Rule1269¶"New boundary mark physical properties 2"¶"A new boundary mark must be any other type of mark clearly labeled as a boundary mark if it is not practicable to be any of the following:
|- a wooden peg that is chamfered at the top and has a minimum width of 45 mm and is at least 3000 square mm in cross-section
|- a type of peg that is not a wooden peg and is clearly labelled as a boundary mark
|- a post
|- a mark in a post which is clearly labelled as a boundary mark."¶"Cadastral Survey Rules 2021: r 36(1)(e)"
Rule1242¶"New boundary mark physical properties 3"¶"A new boundary mark must be soundly anchored in place."¶"Cadastral Survey Rules 2021: r 36(2)(a)"
Rule1306¶"New boundary mark physical properties 4"¶"A new boundary mark must be readily visible if practicable."¶"Cadastral Survey Rules 2021: r 36(2)(b)"
Rule1396¶"New boundary mark physical properties 5"¶"A new boundary mark must be placed at a boundary point."¶"Cadastral Survey Rules 2021: r 36(2)(c)"
Rule1161¶"New primary parcel created in a CSD 1"¶"An existing primary parcel being extinguished by a new primary parcel must have all land in the existing primary parcel included in at least one of the following:
|- one or more new primary parcels
|- a residue parcel
|- a balance parcel."¶"Cadastral Survey Rules 2021: r 39(1); r 39(2)"
Rule1162¶"New primary parcel created in a CSD 2"¶"An existing primary parcel being extinguished by a new primary parcel that is defined by a height limited boundary must have all space occupied by the existing primary parcel included in at least one of the following:
|- one or more new primary parcels
|- a residue parcel
|- a balance parcel."¶"Cadastral Survey Rules 2021: r 39(1); r 39(3)"
Rule1398¶"Non-primary parcel accepted boundaries"¶"A non-primary parcel boundary that coincides with a primary parcel boundary defining an underlying parcel must be considered an accepted boundary if any of the following is true:
|- the non-primary parcel boundary is inaccurately determined
|- the non-primary parcel overlies a parcel that is the bed of a stream 
|- the non-primary parcel overlies a parcel that is the bed of a river 
|- the non-primary parcel overlies a parcel that is the bed of a lake
|- the non-primary parcel overlies a parcel that is common marine and coastal area."¶"Cadastral Survey Rules 2021: r 51(2)(a); r 53(2)(a); r 70(1); r 70(2)"
Rule1053¶"Non-primary parcel boundary"¶"A non-primary parcel boundary must be the same boundary form as a boundary that defines an underlying parcel if the boundary that defines the non-primary parcel coincides with the boundary that defines the underlying parcel."¶"Cadastral Survey Rules 2021: r 46(3)"
Rule1282¶"Non-primary parcel boundary mark"¶"A mark need not be placed at a new boundary point that is included in a non-primary parcel boundary."¶"Cadastral Survey Rules 2021: r 63"
Rule1365¶"Non-primary parcel class D boundaries 1"¶"A non-primary parcel boundary that intersects with a primary parcel boundary defining an underlying parcel must be considered a class D boundary if any of the following is true:
|- the non-primary parcel boundary is inaccurately determined
|- the non-primary parcel overlies a parcel that is the bed of a stream 
|- the non-primary parcel overlies a parcel that is the bed of a river 
|- the non-primary parcel overlies a parcel that is the bed of a lake
|- the non-primary parcel overlies a parcel that is common marine and coastal area."¶"Cadastral Survey Rules 2021: r 51(2)(a); r 53(2)(a); r 70(1); r 70(2)"
Rule1461¶"Non-primary parcel class D boundaries 3"¶"A non-primary parcel boundary must be a class D boundary if all of the following are true:
|- the non-primary parcel boundary is inaccurately determined
|- any of the other non-primary parcel boundaries is accurately determined."¶"Cadastral Survey Rules 2021: r 51(3)"
Rule1377¶"Non-primary parcel reference to PRM"¶"A boundary point must be referenced by a permanent reference mark if the boundary point is included in a non-primary parcel boundary and any of the following is true:
|- the non-primary parcel boundary is an inaccurately determined class A boundary or class B boundary and the boundary point is not a class D boundary point
|- the non-primary parcel overlies a parcel that is the bed of a stream or the bed of a river or the bed of a lake."¶"Cadastral Survey Rules 2021: r 51(2)(h); r 70(1)"
Rule1834¶"Non-primary parcel relation to underlying primary parcels"¶"A non-primary parcel boundary must be accurately determined if the non-primary parcel boundary is not inaccurately determined."¶"Cadastral Survey Rules 2021: Inferred from r 27(4); Inferred from r 51; Inferred from r 53"
Rule1372¶"Non-primary parcel survey bearings"¶"The horizontal projection used in a cadastral survey must be an official geodetic projection applicable to the area that the cadastral survey is carried out in if the cadastral survey includes a non-primary parcel boundary for which any of the following is true:
|- the non-primary parcel boundary is inaccurately determined
|- the non-primary parcel overlies a parcel that is the bed of a stream 
|- the non-primary parcel overlies a parcel that is the bed of a river 
|- the non-primary parcel overlies a parcel that is the bed of a lake
|- the non-primary parcel overlies a parcel that is common marine and coastal area."¶"Cadastral Survey Rules 2021: r 51(2)(b); r 53(2)(b); r 70(1); r 70(2)"
Rule1366¶"Non-primary parcel with inaccurate relationship to new primary parcel"¶"A boundary point that is included in a non-primary parcel boundary may be inaccurately determined only if all of the following are true:
|- an underlying parcel is created by the cadastral survey
|- the boundary intersects or the boundary coincides with an accepted boundary of the underlying parcel at the boundary point
|- at least one other non-primary parcel boundary is accurately determined to a class A boundary or class B boundary of the underlying parcel."¶"Cadastral Survey Rules 2021: r 51(4); r 51(5)"
Rule1089¶"Non-primary parcels crossing boundaries"¶"A non-primary parcel may cross a boundary only if the boundary is not an estate boundary."¶"Cadastral Survey Rules 2021: r 47"
Rule1301¶"Official geodetic projections"¶"A geodetic projection must be considered an official geodetic projection if the geodetic projection is any of the following meridional circuit projections:
|- Mount Eden 2000
|- Bay of Plenty 2000
|- Poverty Bay 2000
|- Hawkes Bay 2000
|- Taranaki 2000
|- Tuhirangi 2000
|- Wanganui 2000
|- Wairarapa 2000
|- Wellington 2000
|- Collingwood 2000
|- Nelson 2000
|- Karamea 2000
|- Buller 2000
|- Grey 2000
|- Amuri 2000
|- Marlborough 2000
|- Hokitika 2000
|- Okarito 2000
|- Jacksons Bay 2000
|- Mount Pleasant 2000
|- Gawler 2000
|- Timaru 2000
|- Lindis Peak 2000
|- Mount Nicholas 2000
|- Mount York 2000
|- Observation Point 2000
|- North Taieri 2000
|- Bluff 2000."¶"Cadastral Survey Rules 2021: sch 2 definition of \"official geodetic projection\"; sch 3"
Rule1294¶"Official vertical datums"¶"A official vertical datum must be any of the following:
|- New Zealand Vertical Datum 2016 or NZVD2016
|- One Tree Point 1964
|- Auckland 1946
|- Moturiki 1953
|- Gisborne 1926
|- Napier 1962
|- Taranaki 1970
|- Wellington 1953
|- Nelson 1955
|- Lyttelton 1937
|- Dunedin 1958
|- Dunedin – Bluff 1960
|- Bluff 1955
|- Stewart Island 1977."¶"Cadastral Survey Rules 2021: sch 5"
Rule1287¶"Offset water boundary"¶"A new water boundary that defines a non-primary parcel may be offset from an accepted water boundary only when the new water boundary is at MHWS or MLWS and the non-primary parcel overlies a hydro parcel."¶"Cadastral Survey Rules 2021: r 65; r 68"
Rule1122¶"Orientation - horizontal datum 1"¶"The bearing of each vector in a cadastral survey must be oriented in terms of the same horizontal projection."¶"Cadastral Survey Rules 2021: r 16(1); r 16(3)"
Rule1121¶"Orientation - horizontal datum 2"¶"The horizontal projection used in a cadastral survey must be an official geodetic projection applicable to the area that the cadastral survey is carried out in if all of the following are true:
|- the cadastral survey defines or marks a new boundary point that is included in a boundary that defines a primary parcel
|- the cadastral survey makes a new field measurement."¶"Cadastral Survey Rules 2021: r 16"
Rule1082¶"Parcel area intended for lease"¶"An area [quantity] must be assigned to a parcel that is intended for a lease if the parcel is not defined by any permanent structure boundaries."¶"Cadastral Survey Rules 2021: r 41(2)"
Rule1084¶"Parcel area quantity"¶"An area [quantity] assigned to a parcel that has a shape that varies with height must equal the area [quantity] of the horizontal extent of the parcel."¶"Cadastral Survey Rules 2021: r 41(4)"
Rule1085¶"Parcel area requirement 1"¶"An area [quantity] assigned to a parcel must be correctly calculated from boundary information of the parcel."¶"Cadastral Survey Rules 2021: r 41(5)(a)"
Rule1392¶"Parcel area requirement 2"¶"An area [quantity] assigned to a parcel must be expressed in hectares."¶"Cadastral Survey Rules 2021: r 41(5)(b)"
Rule1176¶"Parcel area requirement 3"¶"An area [quantity] assigned to a parcel must not be less than 0.0001 ha."¶"Cadastral Survey Rules 2021: r 41(5)(c)"
Rule1175¶"Parcel area requirement 4"¶"An area [quantity] assigned to a parcel may be rounded only to the greater of one part in 1000 of the area [quantity] or 0.0001 ha."¶"Cadastral Survey Rules 2021: r 41(5)(d)"
Rule1077¶"Parcel definition - movable marginal strip"¶"An area [quantity] assigned to a primary parcel must include the area [quantity] assigned to each movable marginal strip in that primary parcel."¶"Cadastral Survey Rules 2021: r 41(1)"
Rule1051¶"Parcel type component"¶"A parcel type component must be determined according to the parcel type component table."¶"Cadastral Survey Rules 2021: r 43"
Rule1265¶"Permanent structure boundary"¶"A permanent structure boundary must follow a described part of a permanent structure or be clearly defined by reference to points on the interior or exterior of a permanent structure."¶"Cadastral Survey Rules 2021: r 56(2)"
Rule1427¶"Permanent structure boundary accuracy A"¶"A permanent structure boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each boundary point that is included in a boundary that defines the same parcel that the permanent structure is on is class A accuracy when the boundary points are both class A boundary points."¶"Cadastral Survey Rules 2021: r 27; r 57(1)"
Rule1432¶"Permanent structure boundary accuracy B"¶"A permanent structure boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each boundary point that is included in a boundary that defines the same parcel that the permanent structure is on is class B accuracy when one of the boundary points is a class B boundary point and the other is any of:
|- a class A boundary point
|- a class B boundary point."¶"Cadastral Survey Rules 2021: r 27; r 57(1)"
Rule1433¶"Permanent structure boundary accuracy C"¶"A permanent structure boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each boundary point that is included in a boundary that defines the same parcel that the permanent structure is on is class C accuracy when one of the boundary points is a class C boundary point and the other is any of:
|- a class A boundary point
|- a class B boundary point
|- a class C boundary point."¶"Cadastral Survey Rules 2021: r 27; r 57(1)"
Rule1469¶"Permanent structure boundary accuracy D"¶"A permanent structure boundary point must be considered a boundary point that is accurately defined only if the accuracy [relative] between the boundary point and each boundary point that is included in a boundary that defines the same parcel that the permanent structure is on is class D accuracy when one of the boundary points is a class D boundary point."¶"Cadastral Survey Rules 2021: r 27; r 57(1)"
Rule1261¶"Permanent structure boundary parcel intention 1"¶"A permanent structure boundary may define a parcel intended for a right under the Unit Titles Act 2010 only if at least part of the permanent structure related to the permanent structure boundary is located on the same underlying parcels as the unit title development."¶"Cadastral Survey Rules 2021: r 56(1)(a)"
Rule1262¶"Permanent structure boundary parcel intention 2"¶"A permanent structure boundary may define a parcel intended for a lease for which the boundary is located by reference to the permanent structure only if any of the parcels underlying the lease and any part the permanent structure are the same irrelevant of the permanent structure encroaching onto an adjoining parcel.
|
|A permanent structure boundary may define a parcel intended for a lease only if any part of the permanent structure that locates by reference the boundary is located on the same parcel that underlies that lease."¶"Cadastral Survey Rules 2021: r 56(1)(b)"
Rule1263¶"Permanent structure boundary parcel intention 3"¶"A permanent structure boundary may define a parcel intended for a right over or an appurtenant to a base right under the Unit Titles Act 2010 or a base lease for which the boundary is located by reference to the permanent structure only if all of the following are true:
|- the right will expire before or at the same time as the base right or base lease
|- any of the parcels underlying the base right or the base lease and any part the permanent structure are the same."¶"Cadastral Survey Rules 2021: r 56(1)(c)"
Rule1264¶"Permanent structure boundary parcel intention 4"¶"A permanent structure boundary may define an easement parcel or a covenant parcel only if all of the following are true:
|- the use of the easement parcel or covenant parcel is directly related to the permanent structure
